"participant_id","comments","stimulus_id","n","utterance","response"
"participant42","","S30-805-dep",1.04,"C > A",0.961538461538461
"participant43","","S15-443",3.48,"A",0.28735632183908
"participant43","","S15-443",3.48,"C",0.221264367816092
"participant43","","S15-443",3.48,"A > C",0.21264367816092
"participant43","","S15-443",3.48,"C > A",0.278735632183908
"participant43","","S42-806",2.35,"A",0.272340425531915
"participant43","","S42-806",2.35,"C",0.246808510638298
"participant43","","S42-806",2.35,"A > C",0.182978723404255
"participant43","","S42-806",2.35,"C > A",0.297872340425532
"participant43","","S1-121",3.85,"A",0.25974025974026
"participant43","","S1-121",3.85,"C",0.254545454545455
"participant43","","S1-121",3.85,"A > C",0.244155844155844
"participant43","","S1-121",3.85,"C > A",0.241558441558442
"participant43","","S63-1039",2.2,"A",0.118181818181818
"participant43","","S63-1039",2.2,"C",0.395454545454545
"participant43","","S63-1039",2.2,"A > C",0.336363636363636
"participant43","","S63-1039",2.2,"C > A",0.15
"participant43","","S32-806",1.89,"A",0.132275132275132
"participant43","","S32-806",1.89,"C",0.121693121693122
"participant43","","S32-806",1.89,"A > C",0.37037037037037
"participant43","","S32-806",1.89,"C > A",0.375661375661376
"participant43","","S97-1674",3.35,"A",0.253731343283582
"participant43","","S97-1674",3.35,"C",0.232835820895522
"participant43","","S97-1674",3.35,"A > C",0.214925373134328
"participant43","","S97-1674",3.35,"C > A",0.298507462686567
"participant43","","S89-1642-dep",2.92,"A",0.23972602739726
"participant43","","S89-1642-dep",2.92,"C",0.277397260273973
"participant43","","S89-1642-dep",2.92,"A > C",0.236301369863014
"participant43","","S89-1642-dep",2.92,"C > A",0.246575342465753
"participant43","","S89-1642",3.13,"A",0.249201277955272
"participant43","","S89-1642",3.13,"C",0.255591054313099
"participant43","","S89-1642",3.13,"A > C",0.242811501597444
"participant43","","S89-1642",3.13,"C > A",0.252396166134185
"participant43","","S57-1007",1.35,"A",0.148148148148148
"participant43","","S57-1007",1.35,"C",0.585185185185185
"participant43","","S57-1007",1.35,"A > C",0.133333333333333
"participant43","","S57-1007",1.35,"C > A",0.133333333333333
"participant43","","S83-1609",2.65,"A",0.237735849056604
"participant43","","S83-1609",2.65,"C",0.233962264150943
"participant43","","S83-1609",2.65,"A > C",0.275471698113208
"participant43","","S83-1609",2.65,"C > A",0.252830188679245
"participant43","","S8-202",2.09,"A",0.354066985645933
"participant43","","S8-202",2.09,"C",0.133971291866029
"participant43","","S8-202",2.09,"A > C",0.138755980861244
"participant43","","S8-202",2.09,"C > A",0.373205741626794
"participant43","","S30-805",0.85,"A",0.223529411764706
"participant43","","S30-805",0.85,"C",0.2
"participant43","","S30-805",0.85,"A > C",0.305882352941176
"participant43","","S30-805",0.85,"C > A",0.270588235294118
"participant43","","S7-130",3.17,"A",0.227129337539432
"participant43","","S7-130",3.17,"C",0.261829652996845
"participant43","","S7-130",3.17,"A > C",0.249211356466877
"participant43","","S7-130",3.17,"C > A",0.261829652996845
"participant43","","S10-203",1.95,"A",0.364102564102564
"participant43","","S10-203",1.95,"C",0.133333333333333
"participant43","","S10-203",1.95,"A > C",0.0871794871794872
"participant43","","S10-203",1.95,"C > A",0.415384615384615
"participant43","","S12-203",2.03,"A",0.374384236453202
"participant43","","S12-203",2.03,"C",0.133004926108374
"participant43","","S12-203",2.03,"A > C",0.103448275862069
"participant43","","S12-203",2.03,"C > A",0.389162561576355
"participant43","","S34-806",1.92,"A",0.0833333333333333
"participant43","","S34-806",1.92,"C",0.109375
"participant43","","S34-806",1.92,"A > C",0.442708333333333
"participant43","","S34-806",1.92,"C > A",0.364583333333333
"participant43","","S44-806",1.34,"A",0.17910447761194
"participant43","","S44-806",1.34,"C",0.104477611940299
"participant43","","S44-806",1.34,"A > C",0.149253731343284
"participant43","","S44-806",1.34,"C > A",0.567164179104478
"participant43","","S54-806",1.82,"A",0.0989010989010989
"participant43","","S54-806",1.82,"C",0.0769230769230769
"participant43","","S54-806",1.82,"A > C",0.406593406593407
"participant43","","S54-806",1.82,"C > A",0.417582417582418
"participant43","","S30-805-dep",1.13,"A",0.079646017699115
"participant43","","S30-805-dep",1.13,"C",0.115044247787611
"participant43","","S30-805-dep",1.13,"A > C",0.123893805309735
"participant43","","S30-805-dep",1.13,"C > A",0.68141592920354
"participant43","","S22-468",2.82,"A",0.315602836879433
"participant43","","S22-468",2.82,"C",0.304964539007092
"participant43","","S22-468",2.82,"A > C",0.0957446808510638
"participant43","","S22-468",2.82,"C > A",0.283687943262411
"participant43","","S59-1007",1.92,"A",0.104166666666667
"participant43","","S59-1007",1.92,"C",0.416666666666667
"participant43","","S59-1007",1.92,"A > C",0.364583333333333
"participant43","","S59-1007",1.92,"C > A",0.114583333333333
"participant43","","S55-1006",2.01,"A",0.0895522388059701
"participant43","","S55-1006",2.01,"C",0.393034825870647
"participant43","","S55-1006",2.01,"A > C",0.393034825870647
"participant43","","S55-1006",2.01,"C > A",0.124378109452736
"participant43","","S7-130-dep",3,"A",0.263333333333333
"participant43","","S7-130-dep",3,"C",0.233333333333333
"participant43","","S7-130-dep",3,"A > C",0.25
"participant43","","S7-130-dep",3,"C > A",0.253333333333333
"participant43","","S20-468",3.16,"A",0.278481012658228
"participant43","","S20-468",3.16,"C",0.240506329113924
"participant43","","S20-468",3.16,"A > C",0.234177215189873
"participant43","","S20-468",3.16,"C > A",0.246835443037975
"participant43","","S93-1674",1.89,"A",0.116402116402116
"participant43","","S93-1674",1.89,"C",0.132275132275132
"participant43","","S93-1674",1.89,"A > C",0.37037037037037
"participant43","","S93-1674",1.89,"C > A",0.380952380952381
"participant44","","S1-121",2.19,"A",0.45662100456621
"participant44","","S1-121",2.19,"C",0.337899543378995
"participant44","","S1-121",2.19,"A > C",0.205479452054795
"participant44","","S1-121",2.19,"C > A",0
"participant44","","S30-805-dep",1,"A",0
"participant44","","S30-805-dep",1,"C",0
"participant44","","S30-805-dep",1,"A > C",0
"participant44","","S30-805-dep",1,"C > A",1
"participant44","","S32-806",0.26,"A",0.5
"participant44","","S32-806",0.26,"C",0.5
"participant44","","S32-806",0.26,"A > C",0
"participant44","","S32-806",0.26,"C > A",0
"participant44","","S30-805",0.94,"A",0.202127659574468
"participant44","","S30-805",0.94,"C",0.797872340425532
"participant44","","S30-805",0.94,"A > C",0
"participant44","","S30-805",0.94,"C > A",0
"participant44","","S10-203",2.06,"A",0.407766990291262
"participant44","","S10-203",2.06,"C",0.106796116504854
"participant44","","S10-203",2.06,"A > C",0.485436893203884
"participant44","","S10-203",2.06,"C > A",0
"participant44","","S89-1642-dep",2,"A",0
"participant44","","S89-1642-dep",2,"C",0
"participant44","","S89-1642-dep",2,"A > C",0.5
"participant44","","S89-1642-dep",2,"C > A",0.5
"participant44","","S97-1674",0.14,"A",0
"participant44","","S97-1674",0.14,"C",0
"participant44","","S97-1674",0.14,"A > C",0.714285714285714
"participant44","","S97-1674",0.14,"C > A",0.285714285714286
"participant44","","S7-130",1.83,"A",0.513661202185792
"participant44","","S7-130",1.83,"C",0.486338797814208
"participant44","","S7-130",1.83,"A > C",0
"participant44","","S7-130",1.83,"C > A",0
"participant44","","S89-1642",1.75,"A",0.537142857142857
"participant44","","S89-1642",1.75,"C",0.462857142857143
"participant44","","S89-1642",1.75,"A > C",0
"participant44","","S89-1642",1.75,"C > A",0
"participant44","","S83-1609",0.68,"A",0.852941176470588
"participant44","","S83-1609",0.68,"C",0.147058823529412
"participant44","","S83-1609",0.68,"A > C",0
"participant44","","S83-1609",0.68,"C > A",0
"participant44","","S22-468",1.49,"A",0.597315436241611
"participant44","","S22-468",1.49,"C",0.402684563758389
"participant44","","S22-468",1.49,"A > C",0
"participant44","","S22-468",1.49,"C > A",0
"participant44","","S20-468",2.51,"A",0.378486055776892
"participant44","","S20-468",2.51,"C",0.223107569721116
"participant44","","S20-468",2.51,"A > C",0.398406374501992
"participant44","","S20-468",2.51,"C > A",0
"participant44","","S63-1039",3.04,"A",0.0493421052631579
"participant44","","S63-1039",3.04,"C",0.292763157894737
"participant44","","S63-1039",3.04,"A > C",0.328947368421053
"participant44","","S63-1039",3.04,"C > A",0.328947368421053
"participant44","","S93-1674",2.03,"A",0.211822660098522
"participant44","","S93-1674",2.03,"C",0.349753694581281
"participant44","","S93-1674",2.03,"A > C",0
"participant44","","S93-1674",2.03,"C > A",0.438423645320197
"participant44","","S54-806",2.24,"A",0.0446428571428571
"participant44","","S54-806",2.24,"C",0.258928571428571
"participant44","","S54-806",2.24,"A > C",0.446428571428571
"participant44","","S54-806",2.24,"C > A",0.25
"participant44","","S12-203",1.5,"A",0.62
"participant44","","S12-203",1.5,"C",0.38
"participant44","","S12-203",1.5,"A > C",0
"participant44","","S12-203",1.5,"C > A",0
"participant44","","S59-1007",1.85,"A",0.0486486486486486
"participant44","","S59-1007",1.85,"C",0.394594594594595
"participant44","","S59-1007",1.85,"A > C",0.54054054054054
"participant44","","S59-1007",1.85,"C > A",0.0162162162162162
"participant44","","S44-806",1.73,"A",0.341040462427746
"participant44","","S44-806",1.73,"C",0.0289017341040462
"participant44","","S44-806",1.73,"A > C",0.0520231213872832
"participant44","","S44-806",1.73,"C > A",0.578034682080925
"participant44","","S42-806",2.85,"A",0.154385964912281
"participant44","","S42-806",2.85,"C",0.143859649122807
"participant44","","S42-806",2.85,"A > C",0.350877192982456
"participant44","","S42-806",2.85,"C > A",0.350877192982456
"participant44","","S34-806",1.07,"A",0.0467289719626168
"participant44","","S34-806",1.07,"C",0.0186915887850467
"participant44","","S34-806",1.07,"A > C",0
"participant44","","S34-806",1.07,"C > A",0.934579439252336
"participant44","","S15-443",1.84,"A",0.521739130434783
"participant44","","S15-443",1.84,"C",0.456521739130435
"participant44","","S15-443",1.84,"A > C",0.0217391304347826
"participant44","","S15-443",1.84,"C > A",0
"participant44","","S7-130-dep",3,"A",0.333333333333333
"participant44","","S7-130-dep",3,"C",0.333333333333333
"participant44","","S7-130-dep",3,"A > C",0.333333333333333
"participant44","","S7-130-dep",3,"C > A",0
"participant44","","S8-202",3,"A",0.333333333333333
"participant44","","S8-202",3,"C",0
"participant44","","S8-202",3,"A > C",0.333333333333333
"participant44","","S8-202",3,"C > A",0.333333333333333
"participant45","","S42-806",2.94,"A",0.340136054421769
"participant45","","S42-806",2.94,"C",0.22108843537415
"participant45","","S42-806",2.94,"A > C",0.22108843537415
"participant45","","S42-806",2.94,"C > A",0.217687074829932
"participant45","","S12-203",3.19,"A",0.313479623824451
"participant45","","S12-203",3.19,"C",0.313479623824451
"participant45","","S12-203",3.19,"A > C",0.178683385579937
"participant45","","S12-203",3.19,"C > A",0.19435736677116
"participant45","","S15-443",2.71,"A",0.3690036900369
"participant45","","S15-443",2.71,"C",0.3690036900369
"participant45","","S15-443",2.71,"A > C",0.154981549815498
"participant45","","S15-443",2.71,"C > A",0.107011070110701
"participant45","","S22-468",3.07,"A",0.325732899022801
"participant45","","S22-468",3.07,"C",0.325732899022801
"participant45","","S22-468",3.07,"A > C",0.175895765472313
"participant45","","S22-468",3.07,"C > A",0.172638436482085
"participant45","","S55-1006",2.43,"A",0.411522633744856
"participant45","","S55-1006",2.43,"C",0.411522633744856
"participant45","","S55-1006",2.43,"A > C",0.0781893004115226
"participant45","","S55-1006",2.43,"C > A",0.0987654320987654
"participant45","","S32-806",2.73,"A",0.366300366300366
"participant45","","S32-806",2.73,"C",0.366300366300366
"participant45","","S32-806",2.73,"A > C",0.153846153846154
"participant45","","S32-806",2.73,"C > A",0.113553113553114
"participant45","","S54-806",2.58,"A",0.224806201550388
"participant45","","S54-806",2.58,"C",0.387596899224806
"participant45","","S54-806",2.58,"A > C",0.387596899224806
"participant45","","S54-806",2.58,"C > A",0
"participant45","","S1-121",3.26,"A",0.306748466257669
"participant45","","S1-121",3.26,"C",0.306748466257669
"participant45","","S1-121",3.26,"A > C",0.199386503067485
"participant45","","S1-121",3.26,"C > A",0.187116564417178
"participant45","","S93-1674",2,"A",0.5
"participant45","","S93-1674",2,"C",0.5
"participant45","","S93-1674",2,"A > C",0
"participant45","","S93-1674",2,"C > A",0
"participant45","","S97-1674",3.4,"A",0.294117647058824
"participant45","","S97-1674",3.4,"C",0.294117647058824
"participant45","","S97-1674",3.4,"A > C",0.205882352941176
"participant45","","S97-1674",3.4,"C > A",0.205882352941176
"participant45","","S30-805-dep",3.51,"A",0.284900284900285
"participant45","","S30-805-dep",3.51,"C",0.259259259259259
"participant45","","S30-805-dep",3.51,"A > C",0.199430199430199
"participant45","","S30-805-dep",3.51,"C > A",0.256410256410256
"participant45","","S7-130",2.83,"A",0.353356890459364
"participant45","","S7-130",2.83,"C",0.353356890459364
"participant45","","S7-130",2.83,"A > C",0.141342756183746
"participant45","","S7-130",2.83,"C > A",0.151943462897526
"participant45","","S20-468",3,"A",0.333333333333333
"participant45","","S20-468",3,"C",0.333333333333333
"participant45","","S20-468",3,"A > C",0.333333333333333
"participant45","","S20-468",3,"C > A",0
"participant45","","S7-130-dep",2,"A",0.5
"participant45","","S7-130-dep",2,"C",0.5
"participant45","","S7-130-dep",2,"A > C",0
"participant45","","S7-130-dep",2,"C > A",0
"participant45","","S89-1642",2,"A",0.5
"participant45","","S89-1642",2,"C",0.5
"participant45","","S89-1642",2,"A > C",0
"participant45","","S89-1642",2,"C > A",0
"participant45","","S10-203",3.31,"A",0.302114803625378
"participant45","","S10-203",3.31,"C",0.302114803625378
"participant45","","S10-203",3.31,"A > C",0.202416918429003
"participant45","","S10-203",3.31,"C > A",0.193353474320242
"participant45","","S59-1007",2.25,"A",0.324444444444444
"participant45","","S59-1007",2.25,"C",0.444444444444444
"participant45","","S59-1007",2.25,"A > C",0.142222222222222
"participant45","","S59-1007",2.25,"C > A",0.0888888888888889
"participant45","","S34-806",2.74,"A",0.364963503649635
"participant45","","S34-806",2.74,"C",0.364963503649635
"participant45","","S34-806",2.74,"A > C",0
"participant45","","S34-806",2.74,"C > A",0.27007299270073
"participant45","","S57-1007",2,"A",0.5
"participant45","","S57-1007",2,"C",0.5
"participant45","","S57-1007",2,"A > C",0
"participant45","","S57-1007",2,"C > A",0
"participant45","","S89-1642-dep",2.66,"A",0.37593984962406
"participant45","","S89-1642-dep",2.66,"C",0.37593984962406
"participant45","","S89-1642-dep",2.66,"A > C",0.12781954887218
"participant45","","S89-1642-dep",2.66,"C > A",0.120300751879699
"participant45","","S30-805",2.38,"A",0.420168067226891
"participant45","","S30-805",2.38,"C",0.420168067226891
"participant45","","S30-805",2.38,"A > C",0.0798319327731093
"participant45","","S30-805",2.38,"C > A",0.0798319327731093
"participant45","","S44-806",3.59,"A",0.278551532033426
"participant45","","S44-806",3.59,"C",0.278551532033426
"participant45","","S44-806",3.59,"A > C",0.231197771587744
"participant45","","S44-806",3.59,"C > A",0.211699164345404
"participant45","","S83-1609",2,"A",0.5
"participant45","","S83-1609",2,"C",0.5
"participant45","","S83-1609",2,"A > C",0
"participant45","","S83-1609",2,"C > A",0
"participant46","None","S44-806",1.51,"A",0.556291390728477
"participant46","None","S44-806",1.51,"C",0
"participant46","None","S44-806",1.51,"A > C",0
"participant46","None","S44-806",1.51,"C > A",0.443708609271523
"participant46","None","S12-203",1.03,"A",0.970873786407767
"participant46","None","S12-203",1.03,"C",0.029126213592233
